SUN,1.32712440018e+020,0,0,0,-2.637217057445350e-003
JUPITER,1.26686534e+017,5.204418995784543,0,0,2.7530732552170076
MARS,4.282837e+013,1.523679,0,0,5.06429856084519
SATURN,3.7931187e+016,9.5367,0,0,2.03371
